time,position,velocity,acceleration
5.235235235235235,-0.5013029921236618,1.7305439652331527,2.005077888135411
5.245245245245245,-0.48388092967398505,1.7502680242982374,1.935394266823377
5.255255255255255,-0.466264933713462,1.7692905972015887,1.8649350123713182
5.265265265265265,-0.4484620641477129,1.7876040605819474,1.7937283634843921
5.275275275275275,-0.43047945597879245,1.805201074949024,1.7218027617819287
5.285285285285285,-0.412324317208644,1.8220745863433474,1.6491870121714145
5.295295295295295,-0.3940039242752261,1.8382178319494527,1.5759102874710538
5.305305305305305,-0.37552561970044923,1.8536243418482734,1.502001977551272
5.315315315315315,-0.3568968091347055,1.8682879416101388,1.4274917299347671
5.325325325325325,-0.3381249583179883,1.8822027548599805,1.352409412345784
5.335335335335335,-0.31921759048247533,1.8953632051205649,1.276785025354517
5.345345345345345,-0.30018228443294304,1.9077640166288397,1.2006488509402293
5.355355355355355,-0.28102666940735055,1.9194002191534023,1.1240314684158055
5.365365365365365,-0.26175842267371113,1.9302671491296566,1.0469636050603366
5.375375375375375,-0.24238526647235092,1.9403604514869426,0.9694761702966205
5.385385385385385,-0.22291496484596504,1.9496760814679273,0.8916002280573815
5.395395395395395,-0.20335532086882993,1.9582103059025058,0.8133669142849926
5.405405405405405,-0.18371417483183053,1.9659597033755347,0.7348075554557822
5.415415415415415,-0.16399939883096226,1.9729211678735925,0.6559536898345842
5.425425425425425,-0.14421889424503986,1.979091909378229,0.5768369374803407
5.435435435435435,-0.12438058862318951,1.984469454910236,0.49748902277564233
5.445445445445445,-0.10449243242989667,1.9890516495739377,0.4179417556577349
5.455455455455455,-0.08456239613609097,1.9928366572257061,0.33822696457098594
5.465465465465465,-0.06459846850754837,1.9958229601759594,0.2583765744183718
5.475475475475475,-0.04460865105618467,1.9980093614182661,0.17842262524421643
5.485485485485485,-0.024600955398536264,1.9993949847053731,0.09839717435948968
5.495495495495495,-0.004583400139758123,1.9999792748188565,0.018332305394607895
5.505505505505505,0.015435992419994077,1.9997619978263863,-0.06173988546511082
5.515515515515515,0.035449199284642935,1.9987432410758112,-0.14178734080521638
5.525525525525525,0.055448198347342464,1.9969234124248805,-0.22177799705770118
5.535535535535535,0.07542497398482949,1.9943032411347161,-0.3016797717024818
5.545545545545545,0.09537151980137623,1.9908837773557617,-0.3814606329602651
5.555555555555555,0.11527984169340881,1.9866663916260021,-0.4610886008241678
5.565565565565565,0.13514196113385155,1.9816527743362589,-0.5405317570224104
5.575575575575575,0.1549499182583633,1.9758449350289569,-0.6197582771219868
5.585585585585585,0.1746957731306636,1.9692452012207036,-0.6987364167209199
5.595595595595595,0.1943716116266732,1.961856217977487,-0.7774345124944982
5.605605605605605,0.21396954793929668,1.9536809467163092,-0.855821021692669
5.615615615615615,0.23348172766780675,1.9447226639896458,-0.9338645281696185
5.625625625625625,0.2529003310392419,1.934984960166367,-1.0115337534010775
5.635635635635635,0.27221757594013163,1.9244717379956302,-1.0887975641678562
5.645645645645645,0.29142571927920224,1.9131872111339774,-1.165624991541891
5.655655655655655,0.3105170623048334,1.9011359023291259,-1.2419852477703472
5.665665665665665,0.3294839534690497,1.8883226416090455,-1.3178477322003337
5.675675675675675,0.3483187912049818,1.8747525643471372,-1.3931820447329832
5.685685685685685,0.36701402700791425,1.8604311091819588,-1.4679579994925591
5.6956956956956954,0.3855621684973511,1.8453640158087476,-1.542145631693227
5.7057057057057055,0.40395578227198214,1.829557322761674,-1.6157151787550788
5.7157157157157155,0.42218749593587657,1.8130173655834207,-1.6886371408285958
5.7257257257257255,0.4402500023950734,1.795750773395736,-1.7608823127602002
5.7357357357357355,0.45813606242782307,1.7777644664290624,-1.8324217489608516
5.7457457457457455,0.4758385074229506,1.7590656532964197,-1.9032267861411627
5.7557557557557555,0.4933502421959672,1.739661828067878,-1.9732690594402287
5.7657657657657655,0.5106642477619644,1.7195607672215403,-2.0425204998854816
5.7757757757757755,0.5277735845126899,1.6987705267688693,-2.110953301938708
5.7857857857857855,0.5446713962500956,1.6772994398554,-2.178540020728906
5.7957957957957955,0.5613509106947758,1.6551561119394618,-2.24525360165686
5.8058058058058055,0.5778054428916696,1.6323494178002076,-2.3110673148951038
5.8158158158158155,0.5940283979627976,1.6088884980276479,-2.375954790497125
5.8258258258258255,0.6100132737077533,1.5847827553277927,-2.4398900332665727
5.8358358358358355,0.6257536631582191,1.5600418507150038,-2.5028474168057886
5.8458458458458455,0.6412432575603642,1.5346756999362854,-2.5648016675936547
5.8558558558558556,0.6564758495819272,1.508694469982398,-2.625727947107595
5.865865865865866,0.6714453342288208,1.4821085738680653,-2.6856018647621442
5.875875875875876,0.6861457118956218,1.4549286668840569,-2.744399430379737
5.885885885885886,0.7005710907936046,1.4271656423289314,-2.802097086574861
5.895895895895896,0.7147156892960154,1.3988306271127884,-2.858671720172914
5.905905905905906,0.7285738382357951,1.3699349772604046,-2.9141006492551282
5.915915915915916,0.7421399834085602,1.3404902737743474,-2.968361618964833
5.925925925925926,0.7554086879274077,1.3105083182220696,-3.0214328796753085
5.935935935935936,0.7683746338677221,1.280001127034101,-3.073293185761865
5.945945945945946,0.7810326246389172,1.248980927115726,-3.1239217561074457
5.955955955955956,0.7933775870660636,1.2174601509358538,-3.173298304906736
5.965965965965966,0.8054045734167121,1.1854514315219975,-3.2214030506446547
5.975975975975976,0.817108763375519,1.1529675973693942,-3.2682167036956518
5.985985985985986,0.8284854660793893,1.1200216676842467,-3.31372047618422
5.995995995995996,0.8395301219763752,1.0866268470954359,-3.357896134120484
6.006006006006006,0.850238304512119,1.0527965198540068,-3.400725988422286
6.016016016016016,0.8606057219697385,1.0185442447246194,-3.4421928775376136
6.026026026026026,0.8706282191800674,0.9838837495329334,-3.4822801882517878
6.036036036036036,0.8803017791746254,0.9488289256404995,-3.5209718626030475
6.046046046046046,0.889622524782928,0.9133938223536933,-3.5582523781161517
6.056056056056056,0.8985867204532856,0.8775926417943303,-3.5941067686915664
6.066066066066066,0.907190773580702,0.8414397328903986,-3.6285206719200938
6.076076076076076,0.9154312357727652,0.8049495852994335,-3.6614803082745295
6.086086086086086,0.9233048043452639,0.7681368238158335,-3.692972471094453
6.096096096096096,0.9308083236369661,0.7310162024947398,-3.7229845435244675
6.106106106106106,0.9379387862629972,0.6936025987202485,-3.751504503211054
6.116116116116116,0.944693334315506,0.6559110072352592,-3.7785209049144557
6.126126126126126,0.9510692607729745,0.617956534557797,-3.8040229044869953
6.136136136136136,0.9570640103393214,0.5797543925308148,-3.8280002901264587
6.146146146146146,0.9626751803972875,0.5413198921128228,-3.8504434606666487
6.156156156156156,0.9679005220448993,0.5026684373623134,-3.871343424501584
6.166166166166166,0.9727379409860426,0.46381551924992825,-3.890691810100746
6.176176176176176,0.9771854983561877,0.4247767094323685,-3.908480867667204
6.186186186186186,0.9812414115146539,0.3855676540313656,-3.9247034462152297
6.196196196196196,0.9849040551508007,0.34620406786649804,-3.939353028640818
6.206206206206206,0.9881719614472095,0.30670172753204994,-3.9524237584413324
6.216216216216216,0.9910438206823516,0.2670764650948998,-3.9639104057874723
6.226226226226226,0.9935184818317435,0.22734416185061906,-3.9738083715168737
6.236236236236236,0.9955949530121904,0.18752074194140883,-3.982113695070411
6.246246246246246,0.9972724018582733,0.14762216595331354,-3.9888230564517344
6.256256256256256,0.9985501558304383,0.10766442449492766,-3.993933770769795
6.266266266266266,0.999427702599529,0.0676635319038682,-3.9974437519812196
6.276276276276276,0.9999046909798933,0.027635520551359705,-3.9993515755952354
6.286286286286286,0.9999809299323269,-0.012403566706647023,-3.9996565016460974
6.296296296296296,0.9996563889131574,-0.0524376826847984,-3.998358414269253
6.306306306306306,0.9989311979735322,-0.09245078220753297,-3.995457835895376
6.316316316316316,0.9978056476904458,-0.13242682854856969,-3.990955932184823
6.326326326326326,0.9962801890294298,-0.1723497998688908,-3.984854511756892
6.336336336336336,0.9943554331384663,-0.21220369565080976,-3.977156019484678
6.346346346346346,0.9920321513223522,-0.2519725430017172,-3.9678635221477827
6.356356356356356,0.9893112752457757,-0.2916404028009155,-3.9569807395485137
6.366366366366366,0.9861938954734805,-0.33119137662631204,-3.9445120460971146
6.376376376376376,0.9826812614190249,-0.3706096129329899,-3.9304624414035074
6.386386386386386,0.9787747808694717,-0.409879313391147,-3.9148375582237027
6.396396396396396,0.9744760194021943,-0.4489847392237547,-3.8976436613000285
6.406406406406406,0.9697866997341233,-0.4879102175212777,-3.8788876449447716
6.416416416416417,0.9647087010031734,-0.5266401475309573,-3.858577023654816
6.426426426426427,0.9592440584175692,-0.5651590067836364,-3.8367199251147692
6.436436436436437,0.9533949626657213,-0.6034513572429647,-3.8133251085693236
6.446446446446447,0.9471637580308249,-0.6415018518000393,-3.7884019576682797
6.456456456456457,0.9405529419058367,-0.6792952402793667,-3.761960461144299
6.466466466466467,0.9335651637861494,-0.7168163755466719,-3.73401121594917
6.476476476476477,0.9262032241883599,-0.7540502195776484,-3.7045654230838645
6.486486486486487,0.9184700735041607,-0.7909818494822848,-3.6736348830356444
6.496496496496497,0.910368810789838,-0.8275964634822659,-3.6412319948433485
6.506506506506507,0.9019026831182658,-0.8638793869165861,-3.6073697496953243
6.516516516516517,0.8930750840246252,-0.8998160780907809,-3.5720617181579812
6.526526526526527,0.8838895515268916,-0.935392134026856,-3.5353220484721657
6.536536536536537,0.874349767069308,-0.9705932962784118,-3.497165464531832
6.546546546546547,0.8644595540306714,-1.0054054566401058,-3.4576072575177754
6.556556556556557,0.8542228761718222,-1.0398146627952842,-3.416663279594081
6.566566566566567,0.843643836022479,-1.0738071238992466,-3.3743499377026787
6.576576576576577,0.8327266732286919,-1.1073692161026452,-3.3306841998396637
6.586586586586587,0.8214757636042278,-1.140487488260401,-3.2856835766591272
6.596596596596597,0.8098956166774053,-1.1731486670868119,-3.2393660979367582
6.606606606606607,0.7979908736488796,-1.205339662393269,-3.1917503210852938
6.616616616616617,0.7857663057839582,-1.2370475724138448,-3.142855327223842
6.626626626626627,0.7732268124844736,-1.268259688964317,-3.092700708830344
6.636636636636637,0.7603774193055408,-1.2989635025205584,-3.041306561562128
6.646646646646647,0.7472232759175431,-1.329146707213809,-2.988693478487186
6.656656656656657,0.733769654082777,-1.358797205793575,-2.9348825713941866
6.666666666666667,0.7200219462882698,-1.3879031150495285,-2.8798954243187422
6.676676676676677,0.7059856626385029,-1.4164527698440004,-2.8237540588914425
6.686686686686687,0.6916664287186863,-1.444434727840148,-2.766480967461186
6.696696696696697,0.6770699834866979,-1.4718377741975777,-2.708099100619857
6.706706706706707,0.6622021769574706,-1.4986509260507557,-2.648631851501193
